label,timestamp,duration,pkg,dram,socket
foo,1683791645.2172937,24.016,0.0,0.0,0
foo,1683791645.2173853,23.784,0.0,0.0,0
foo,1683791645.2174768,24.019,8423.0,977.0,0
foo,1683791645.217569,23.968,0.0,0.0,0
foo,1683791645.2176616,23.725,0.0,0.0,0
foo,1683791645.2177577,24.15,0.0,0.0,0
foo,1683791645.2178504,23.837,0.0,0.0,0
foo,1683791645.2179425,24.074,0.0,0.0,0
foo,1683791645.2180345,24.003,0.0,0.0,0
foo,1683791645.2181263,23.992,0.0,0.0,0
foo,1683791645.2182183,23.877,0.0,0.0,0
foo,1683791645.21831,23.963,0.0,0.0,0
foo,1683791645.218402,23.989,0.0,0.0,0
foo,1683791645.2184932,25.305,8789.0,1037.0,0
foo,1683791645.2185953,25.088,0.0,0.0,0
foo,1683791645.2186902,24.73,0.0,0.0,0
foo,1683791645.2187834,24.238,0.0,0.0,0
foo,1683791645.218876,24.418,0.0,0.0,0
foo,1683791645.2189693,24.356,0.0,0.0,0
foo,1683791645.2190664,24.731,0.0,0.0,0
foo,1683791645.2191606,24.26,0.0,0.0,0
foo,1683791645.2192528,24.487,0.0,0.0,0
foo,1683791645.2193558,25.199,0.0,0.0,0
foo,1683791645.2194483,24.361,0.0,0.0,0
foo,1683791645.2195387,24.036,0.0,0.0,0
foo,1683791645.2196295,24.168,0.0,0.0,0
foo,1683791645.2197201,24.012,0.0,0.0,0
foo,1683791645.2198102,24.16,0.0,0.0,0
foo,1683791645.2199006,24.233,0.0,0.0,0
foo,1683791645.219991,24.101,0.0,0.0,0
foo,1683791645.2200809,24.248,0.0,0.0,0
foo,1683791645.220171,23.995,0.0,0.0,0
foo,1683791645.2202659,24.374,0.0,0.0,0
foo,1683791645.2203577,24.106,0.0,0.0,0
foo,1683791645.220449,24.148,0.0,0.0,0
foo,1683791645.2205393,24.066,0.0,0.0,0
foo,1683791645.2206333,24.402,0.0,0.0,0
foo,1683791645.2207248,24.205,0.0,0.0,0
foo,1683791645.220815,23.631,0.0,0.0,0
foo,1683791645.2209053,23.959,0.0,0.0,0
foo,1683791645.2209957,23.923,0.0,0.0,0
foo,1683791645.2210865,23.948,0.0,0.0,0
foo,1683791645.2211769,24.007,0.0,0.0,0
foo,1683791645.2212672,24.071,0.0,0.0,0
foo,1683791645.221358,24.046,0.0,0.0,0
foo,1683791645.2214532,27.86,0.0,0.0,0
foo,1683791645.2215533,24.173,0.0,0.0,0
foo,1683791645.2216444,23.951,0.0,0.0,0
foo,1683791645.2217343,24.544,0.0,0.0,0
foo,1683791645.2218256,24.395,0.0,0.0,0
foo,1683791645.2219164,24.024,0.0,0.0,0
foo,1683791645.222007,24.074,0.0,0.0,0
foo,1683791645.2220984,24.044,0.0,0.0,0
foo,1683791645.2221897,24.115,0.0,0.0,0
foo,1683791645.222281,24.118,0.0,0.0,0
foo,1683791645.2223723,24.189,0.0,0.0,0
foo,1683791645.2224636,24.132,0.0,0.0,0
foo,1683791645.2225542,24.256,0.0,0.0,0
foo,1683791645.2226496,24.297,0.0,0.0,0
foo,1683791645.2227407,23.887,0.0,0.0,0
foo,1683791645.2228303,23.968,0.0,0.0,0
foo,1683791645.2229204,24.047,0.0,0.0,0
foo,1683791645.223011,24.182,0.0,0.0,0
foo,1683791645.2231019,24.028,0.0,0.0,0
foo,1683791645.223193,24.028,0.0,0.0,0
foo,1683791645.2232833,34.01,0.0,0.0,0
foo,1683791645.223389,24.427,0.0,0.0,0
foo,1683791645.223481,24.201,8179.0,976.0,0
foo,1683791645.2235718,23.887,0.0,0.0,0
foo,1683791645.223662,23.964,0.0,0.0,0
foo,1683791645.223752,24.056,0.0,0.0,0
foo,1683791645.2238426,24.059,0.0,0.0,0
foo,1683791645.22394,24.524,0.0,0.0,0
foo,1683791645.2240305,23.982,0.0,0.0,0
foo,1683791645.224121,23.806,0.0,0.0,0
foo,1683791645.2242115,23.81,0.0,0.0,0
foo,1683791645.224302,24.057,0.0,0.0,0
foo,1683791645.2243922,27.993,0.0,0.0,0
foo,1683791645.2244887,23.908,0.0,0.0,0
foo,1683791645.2245803,23.987,0.0,0.0,0
foo,1683791645.224672,23.909,0.0,0.0,0
foo,1683791645.2247634,24.122,0.0,0.0,0
foo,1683791645.224856,24.292,0.0,0.0,0
foo,1683791645.2249482,23.909,0.0,0.0,0
foo,1683791645.22504,24.04,0.0,0.0,0
foo,1683791645.2251368,24.306,0.0,0.0,0
foo,1683791645.2252307,24.149,0.0,0.0,0
foo,1683791645.2253222,23.796,0.0,0.0,0
foo,1683791645.2254126,23.9,0.0,0.0,0
foo,1683791645.225504,23.986,8606.0,976.0,0
foo,1683791645.225596,24.026,0.0,0.0,0
foo,1683791645.2256873,23.911,0.0,0.0,0
foo,1683791645.2257786,23.873,0.0,0.0,0
foo,1683791645.22587,23.769,0.0,0.0,0
foo,1683791645.22596,23.889,0.0,0.0,0
foo,1683791645.2260518,24.218,0.0,0.0,0
foo,1683791645.2261443,24.048,0.0,0.0,0
foo,1683791645.2262366,23.876,0.0,0.0,0
foo,1683791645.2263327,24.329,0.0,0.0,0
foo,1683791645.2264252,24.388,0.0,0.0,0
foo,1683791645.2265172,23.886,0.0,0.0,0
foo,1683791645.2266088,24.077,0.0,0.0,0
foo,1683791645.2267008,24.053,0.0,0.0,0
foo,1683791645.2267928,24.07,0.0,0.0,0
foo,1683791645.2268841,24.107,0.0,0.0,0
foo,1683791645.226976,24.153,0.0,0.0,0
foo,1683791645.227068,24.012,0.0,0.0,0
foo,1683791645.2271595,23.84,0.0,0.0,0
foo,1683791645.2272508,23.981,0.0,0.0,0
foo,1683791645.2273602,29.026,0.0,0.0,0
foo,1683791645.2274585,24.226,0.0,0.0,0
foo,1683791645.2275543,24.27,0.0,0.0,0
foo,1683791645.2276452,24.11,0.0,0.0,0
foo,1683791645.2277358,24.064,0.0,0.0,0
foo,1683791645.2278266,23.879,0.0,0.0,0
foo,1683791645.2279174,23.935,0.0,0.0,0
foo,1683791645.2280083,23.925,0.0,0.0,0
foo,1683791645.2280984,23.954,0.0,0.0,0
foo,1683791645.228189,23.982,0.0,0.0,0
foo,1683791645.2282794,23.988,0.0,0.0,0
foo,1683791645.2283695,24.14,0.0,0.0,0
foo,1683791645.2284603,24.084,0.0,976.0,0
foo,1683791645.2285514,24.118,0.0,0.0,0
foo,1683791645.2286422,24.301,0.0,0.0,0
foo,1683791645.2287333,24.069,0.0,0.0,0
foo,1683791645.2288287,24.188,0.0,0.0,0
foo,1683791645.2289197,24.31,0.0,0.0,0
foo,1683791645.2290103,24.064,0.0,0.0,0
foo,1683791645.2291014,24.375,0.0,0.0,0
foo,1683791645.2291923,24.188,0.0,0.0,0
foo,1683791645.2292843,24.276,0.0,0.0,0
foo,1683791645.2293758,23.937,0.0,0.0,0
foo,1683791645.2294667,23.941,0.0,0.0,0
foo,1683791645.2295575,23.914,0.0,0.0,0
foo,1683791645.2296486,24.19,0.0,0.0,0
foo,1683791645.22974,24.18,0.0,0.0,0
foo,1683791645.229831,23.903,0.0,0.0,0
foo,1683791645.2299218,23.906,0.0,0.0,0
foo,1683791645.2300172,24.55,0.0,0.0,0
foo,1683791645.2301092,24.095,0.0,0.0,0
foo,1683791645.2302005,24.024,0.0,0.0,0
foo,1683791645.230297,24.48,0.0,0.0,0
foo,1683791645.2303894,24.008,0.0,0.0,0
foo,1683791645.2304811,24.178,8362.0,976.0,0
foo,1683791645.2305732,24.263,0.0,0.0,0
foo,1683791645.2306657,23.897,0.0,0.0,0
foo,1683791645.2307572,23.814,0.0,0.0,0
foo,1683791645.2308476,24.216,0.0,0.0,0
foo,1683791645.230938,24.249,0.0,0.0,0
foo,1683791645.2310297,23.986,0.0,0.0,0
foo,1683791645.231121,23.859,0.0,0.0,0
foo,1683791645.2312164,24.182,0.0,0.0,0
foo,1683791645.2313151,38.642,0.0,0.0,0
foo,1683791645.231451,23.946,0.0,0.0,0
foo,1683791645.2315688,37.423,0.0,0.0,0
foo,1683791645.2316737,23.794,0.0,0.0,0
foo,1683791645.2317648,50.86,0.0,0.0,0
foo,1683791645.2318828,24.19,0.0,0.0,0
foo,1683791645.231974,37.657,0.0,0.0,0
foo,1683791645.2320921,37.588,0.0,0.0,0
foo,1683791645.2321975,37.671,0.0,0.0,0
foo,1683791645.2323155,37.64,0.0,0.0,0
foo,1683791645.2324345,23.804,0.0,0.0,0
foo,1683791645.2325256,37.411,8117.0,0.0,0
foo,1683791645.232635,24.164,0.0,0.0,0
foo,1683791645.23274,23.953,0.0,0.0,0
foo,1683791645.232845,24.386,0.0,0.0,0
foo,1683791645.23295,24.241,0.0,0.0,0
foo,1683791645.233054,24.284,0.0,0.0,0
foo,1683791645.2331445,23.902,0.0,0.0,0
foo,1683791645.2332351,24.163,0.0,0.0,0
foo,1683791645.2333264,24.2,0.0,0.0,0
foo,1683791645.2334175,23.865,0.0,0.0,0
foo,1683791645.2335153,24.18,7996.0,977.0,0
foo,1683791645.2336056,23.856,0.0,0.0,0
foo,1683791645.2336962,23.94,0.0,0.0,0
foo,1683791645.2337863,23.898,0.0,0.0,0
foo,1683791645.2338777,23.946,0.0,0.0,0
foo,1683791645.2339728,24.055,0.0,0.0,0
foo,1683791645.2340636,23.503,0.0,0.0,0
foo,1683791645.2341533,23.608,0.0,0.0,0
foo,1683791645.2342439,23.757,0.0,0.0,0
foo,1683791645.2343347,23.717,0.0,0.0,0
foo,1683791645.2344267,24.057,0.0,0.0,0
foo,1683791645.2345195,24.147,8362.0,1038.0,0
foo,1683791645.2346122,24.3,0.0,0.0,0
foo,1683791645.2347045,23.933,0.0,0.0,0
foo,1683791645.234796,24.129,0.0,0.0,0
foo,1683791645.2348883,24.017,0.0,0.0,0
foo,1683791645.2349794,23.905,0.0,0.0,0
foo,1683791645.2350707,23.828,0.0,0.0,0
foo,1683791645.2351675,24.355,0.0,0.0,0
foo,1683791645.2352605,24.094,0.0,0.0,0
foo,1683791645.2354047,24.858,0.0,0.0,0
foo,1683791645.2355106,23.893,8300.0,0.0,0
foo,1683791645.2356017,24.011,0.0,0.0,0
foo,1683791645.2356937,23.797,0.0,0.0,0
foo,1683791645.2357845,23.739,0.0,0.0,0
foo,1683791645.2358756,23.831,0.0,0.0,0
foo,1683791645.2359667,24.032,0.0,0.0,0
foo,1683791645.2360582,24.106,0.0,0.0,0
foo,1683791645.23615,23.793,0.0,0.0,0
foo,1683791645.2362416,23.9,0.0,0.0,0
foo,1683791645.2363336,23.909,0.0,0.0,0
foo,1683791645.2364302,24.498,0.0,0.0,0
foo,1683791645.2365277,24.409,8484.0,1038.0,0
foo,1683791645.2366328,23.933,0.0,0.0,0
foo,1683791645.236736,23.701,0.0,0.0,0
foo,1683791645.2368264,23.695,0.0,0.0,0
foo,1683791645.236917,23.629,0.0,0.0,0
foo,1683791645.237007,23.825,0.0,0.0,0
foo,1683791645.2370965,24.019,0.0,0.0,0
foo,1683791645.2371871,24.047,0.0,0.0,0
foo,1683791645.2372775,23.92,0.0,0.0,0
foo,1683791645.2373676,23.945,0.0,0.0,0
foo,1683791645.2374582,24.067,0.0,0.0,0
foo,1683791645.2375488,24.282,0.0,0.0,0
foo,1683791645.2376442,24.728,0.0,0.0,0
foo,1683791645.2377353,24.356,0.0,0.0,0
foo,1683791645.2378268,24.086,0.0,0.0,0
foo,1683791645.2379172,24.095,0.0,0.0,0
foo,1683791645.2380075,24.024,0.0,0.0,0
foo,1683791645.2380981,24.085,0.0,0.0,0
foo,1683791645.2381887,23.929,0.0,0.0,0
foo,1683791645.2382793,23.743,0.0,0.0,0
foo,1683791645.2383695,23.926,0.0,0.0,0
foo,1683791645.2384596,23.873,8667.0,916.0,0
foo,1683791645.2385497,23.837,0.0,0.0,0
foo,1683791645.2386405,24.237,0.0,0.0,0
foo,1683791645.238732,24.058,0.0,0.0,0
foo,1683791645.2388232,23.973,0.0,0.0,0
foo,1683791645.2389205,24.242,0.0,0.0,0
foo,1683791645.239013,23.87,0.0,0.0,0
foo,1683791645.2391052,23.99,0.0,0.0,0
foo,1683791645.239197,24.021,0.0,0.0,0
foo,1683791645.239289,34.796,0.0,0.0,0
foo,1683791645.2393937,24.081,0.0,0.0,0
foo,1683791645.2394922,24.639,0.0,1037.0,0
foo,1683791645.239584,24.367,0.0,0.0,0
foo,1683791645.2396755,24.174,0.0,0.0,0
foo,1683791645.2397668,24.142,0.0,0.0,0
foo,1683791645.2398577,24.233,0.0,0.0,0
foo,1683791645.2399487,24.074,0.0,0.0,0
foo,1683791645.2400398,24.067,0.0,0.0,0
foo,1683791645.2401357,24.111,0.0,0.0,0
foo,1683791645.240227,23.807,0.0,0.0,0
foo,1683791645.2403178,24.068,0.0,0.0,0
foo,1683791645.2404087,23.762,0.0,0.0,0
foo,1683791645.2404993,24.023,8545.0,977.0,0
foo,1683791645.24059,23.928,0.0,0.0,0
foo,1683791645.2406816,24.163,0.0,0.0,0
foo,1683791645.2407727,23.968,0.0,0.0,0
foo,1683791645.2408636,24.034,0.0,0.0,0
foo,1683791645.2409546,24.042,0.0,0.0,0
foo,1683791645.241045,23.726,0.0,0.0,0
foo,1683791645.241135,23.99,0.0,0.0,0
foo,1683791645.2412252,23.997,0.0,0.0,0
foo,1683791645.2413197,24.242,0.0,0.0,0
foo,1683791645.2414107,24.131,0.0,0.0,0
foo,1683791645.2415013,23.775,8484.0,0.0,0
foo,1683791645.2415915,23.966,0.0,0.0,0
foo,1683791645.2416816,24.299,0.0,0.0,0
foo,1683791645.2417722,23.933,0.0,0.0,0
foo,1683791645.2418628,24.019,0.0,0.0,0
foo,1683791645.2419524,23.956,0.0,0.0,0
foo,1683791645.2420423,23.997,0.0,0.0,0
foo,1683791645.2421324,23.949,0.0,0.0,0
foo,1683791645.242223,24.03,0.0,0.0,0
foo,1683791645.2423131,28.117,0.0,0.0,0
foo,1683791645.2424088,23.943,0.0,0.0,0
foo,1683791645.2425036,24.202,8850.0,1037.0,0
foo,1683791645.242596,23.947,0.0,0.0,0
foo,1683791645.2426877,23.823,0.0,0.0,0
foo,1683791645.2427783,24.075,0.0,0.0,0
foo,1683791645.2428699,24.116,0.0,0.0,0
foo,1683791645.2429626,24.197,0.0,0.0,0
foo,1683791645.2430549,24.014,0.0,0.0,0
foo,1683791645.243147,24.064,0.0,0.0,0
foo,1683791645.243239,23.74,0.0,0.0,0
foo,1683791645.2433403,24.705,0.0,0.0,0
foo,1683791645.2434344,23.965,0.0,0.0,0
foo,1683791645.2435257,23.692,0.0,0.0,0
foo,1683791645.2436168,23.84,0.0,0.0,0
foo,1683791645.2437081,23.865,0.0,0.0,0
foo,1683791645.243804,24.401,0.0,0.0,0
foo,1683791645.2438962,24.182,0.0,0.0,0
foo,1683791645.243988,24.318,0.0,0.0,0
foo,1683791645.2440813,24.125,0.0,0.0,0
foo,1683791645.2441735,24.054,0.0,0.0,0
foo,1683791645.2442648,23.846,0.0,0.0,0
foo,1683791645.2443573,24.047,0.0,0.0,0
foo,1683791645.2444496,23.92,0.0,0.0,0
foo,1683791645.2445412,24.055,8789.0,0.0,0
foo,1683791645.2446332,23.898,0.0,0.0,0
foo,1683791645.2447248,24.111,0.0,0.0,0
foo,1683791645.2448163,24.09,0.0,0.0,0
foo,1683791645.2449079,24.008,0.0,0.0,0
foo,1683791645.2450037,24.356,0.0,0.0,0
foo,1683791645.245095,23.955,0.0,0.0,0
foo,1683791645.245186,23.89,0.0,0.0,0
foo,1683791645.2452781,28.04,0.0,0.0,0
foo,1683791645.24538,24.551,0.0,0.0,0
foo,1683791645.245473,24.002,8240.0,977.0,0
foo,1683791645.2455642,23.687,0.0,0.0,0
foo,1683791645.2456548,24.051,0.0,0.0,0
foo,1683791645.2457457,23.935,0.0,0.0,0
foo,1683791645.245838,24.211,0.0,0.0,0
foo,1683791645.2459295,23.723,0.0,0.0,0
foo,1683791645.246021,23.998,0.0,0.0,0
foo,1683791645.2461128,23.951,0.0,0.0,0
foo,1683791645.2462108,24.517,0.0,0.0,0
foo,1683791645.2463036,24.271,0.0,0.0,0
foo,1683791645.2463956,23.942,0.0,0.0,0
foo,1683791645.2464864,23.775,8239.0,976.0,0
foo,1683791645.2465763,23.949,0.0,0.0,0
foo,1683791645.246668,23.969,0.0,0.0,0
foo,1683791645.2467597,23.944,0.0,0.0,0
foo,1683791645.2468507,24.106,0.0,0.0,0
foo,1683791645.2469416,23.865,0.0,0.0,0
foo,1683791645.2470322,23.903,0.0,0.0,0
foo,1683791645.2471237,23.891,0.0,0.0,0
foo,1683791645.2472143,23.811,0.0,0.0,0
foo,1683791645.247313,24.892,0.0,0.0,0
foo,1683791645.2474122,24.422,0.0,0.0,0
foo,1683791645.2475035,23.843,8667.0,1038.0,0
foo,1683791645.2475934,23.882,0.0,0.0,0
foo,1683791645.247683,23.732,0.0,0.0,0
foo,1683791645.2477734,24.118,0.0,0.0,0
foo,1683791645.247864,24.112,0.0,0.0,0
foo,1683791645.2479546,24.152,0.0,0.0,0
foo,1683791645.2480447,23.969,0.0,0.0,0
foo,1683791645.2481349,23.852,0.0,0.0,0
foo,1683791645.2482252,28.233,0.0,0.0,0
foo,1683791645.2483218,24.03,0.0,0.0,0
foo,1683791645.2484121,23.824,0.0,0.0,0
foo,1683791645.248502,24.164,8240.0,977.0,0
foo,1683791645.2485924,24.284,0.0,0.0,0
foo,1683791645.248688,24.554,0.0,0.0,0
foo,1683791645.2487793,23.89,0.0,0.0,0
foo,1683791645.2488692,23.912,0.0,0.0,0
foo,1683791645.2489607,24.019,0.0,0.0,0
foo,1683791645.2490518,24.32,0.0,0.0,0
foo,1683791645.2491422,24.05,0.0,0.0,0
foo,1683791645.2492328,24.024,0.0,0.0,0
foo,1683791645.2493231,23.989,0.0,0.0,0
foo,1683791645.249414,24.007,0.0,0.0,0
foo,1683791645.249504,24.016,8606.0,976.0,0
foo,1683791645.2495947,23.98,0.0,0.0,0
foo,1683791645.2496848,24.162,0.0,0.0,0
foo,1683791645.2497752,24.251,0.0,0.0,0
foo,1683791645.2498705,24.442,0.0,0.0,0
foo,1683791645.2499614,23.986,0.0,0.0,0
foo,1683791645.2500515,23.961,0.0,0.0,0
foo,1683791645.250142,23.944,0.0,0.0,0
foo,1683791645.250232,23.94,0.0,0.0,0
foo,1683791645.250322,23.807,0.0,0.0,0
foo,1683791645.2504122,23.773,0.0,0.0,0
foo,1683791645.2505014,23.753,8789.0,977.0,0
foo,1683791645.2505906,23.804,0.0,0.0,0
foo,1683791645.2506807,23.751,0.0,0.0,0
foo,1683791645.2507708,24.203,0.0,0.0,0
foo,1683791645.2508616,23.942,0.0,0.0,0
foo,1683791645.2509515,23.832,0.0,0.0,0
foo,1683791645.2510467,24.233,0.0,0.0,0
foo,1683791645.2511415,28.27,0.0,0.0,0
foo,1683791645.2512376,24.176,0.0,0.0,0
foo,1683791645.2513402,25.388,0.0,0.0,0
foo,1683791645.2514327,24.03,0.0,0.0,0
foo,1683791645.251523,24.002,8911.0,0.0,0
foo,1683791645.2516136,24.007,0.0,0.0,0
foo,1683791645.2517037,24.187,0.0,0.0,0
foo,1683791645.2517946,23.975,0.0,0.0,0
foo,1683791645.251885,24.256,0.0,0.0,0
foo,1683791645.2519755,23.895,0.0,0.0,0
foo,1683791645.2520654,24.057,0.0,0.0,0
foo,1683791645.2521558,24.162,0.0,0.0,0
foo,1683791645.2522523,24.584,0.0,0.0,0
foo,1683791645.2523434,24.256,0.0,0.0,0
foo,1683791645.2524338,24.107,0.0,0.0,0
foo,1683791645.2525246,23.999,0.0,0.0,0
foo,1683791645.2526147,23.851,0.0,0.0,0
foo,1683791645.2527056,23.789,0.0,0.0,0
foo,1683791645.252796,23.972,0.0,0.0,0
foo,1683791645.2528865,24.056,0.0,0.0,0
foo,1683791645.2529778,23.917,0.0,0.0,0
foo,1683791645.2530682,24.158,0.0,0.0,0
foo,1683791645.253159,23.91,0.0,0.0,0
foo,1683791645.2532485,23.951,0.0,0.0,0
foo,1683791645.2533386,23.854,0.0,0.0,0
foo,1683791645.2534273,24.006,0.0,0.0,0
foo,1683791645.253527,24.43,0.0,0.0,0
foo,1683791645.2536178,24.183,0.0,0.0,0
foo,1683791645.2537076,24.386,0.0,0.0,0
foo,1683791645.2537987,24.238,0.0,0.0,0
foo,1683791645.253889,24.13,0.0,0.0,0
foo,1683791645.2539792,24.236,0.0,0.0,0
foo,1683791645.254075,24.508,0.0,0.0,0
foo,1683791645.2541666,24.403,0.0,0.0,0
foo,1683791645.254258,24.134,0.0,0.0,0
foo,1683791645.2543492,24.029,0.0,0.0,0
foo,1683791645.2544398,24.182,0.0,0.0,0
foo,1683791645.2545304,23.999,8911.0,1038.0,0
foo,1683791645.2546215,24.084,0.0,0.0,0
foo,1683791645.2547174,24.409,0.0,0.0,0
foo,1683791645.2548084,24.252,0.0,0.0,0
foo,1683791645.2548988,24.318,0.0,0.0,0
foo,1683791645.2549894,24.083,0.0,0.0,0
foo,1683791645.2550802,24.093,0.0,0.0,0
foo,1683791645.255171,24.081,0.0,0.0,0
foo,1683791645.2552621,24.037,0.0,0.0,0
foo,1683791645.2553651,25.05,0.0,0.0,0
foo,1683791645.2554576,24.176,0.0,0.0,0
foo,1683791645.2555487,23.809,0.0,0.0,0
foo,1683791645.25564,23.957,0.0,0.0,0
foo,1683791645.2557309,23.943,0.0,0.0,0
foo,1683791645.2558217,23.981,0.0,0.0,0
foo,1683791645.2559173,24.633,0.0,0.0,0
foo,1683791645.2560081,24.259,0.0,0.0,0
foo,1683791645.2560987,23.971,0.0,0.0,0
foo,1683791645.2561884,24.039,0.0,0.0,0
foo,1683791645.2562792,23.88,0.0,0.0,0
foo,1683791645.2563698,23.96,0.0,0.0,0
foo,1683791645.2564604,24.112,8423.0,976.0,0
foo,1683791645.2565513,23.886,0.0,0.0,0
foo,1683791645.2566419,23.958,0.0,0.0,0
foo,1683791645.2567325,24.309,0.0,0.0,0
foo,1683791645.2568233,23.905,0.0,0.0,0
foo,1683791645.2569137,24.254,0.0,0.0,0
foo,1683791645.2570121,24.635,0.0,0.0,0
foo,1683791645.2571096,24.587,0.0,0.0,0
foo,1683791645.2572145,24.308,0.0,0.0,0
foo,1683791645.2573187,24.103,0.0,0.0,0
foo,1683791645.257409,24.064,0.0,0.0,0
foo,1683791645.2574995,24.247,0.0,1038.0,0
foo,1683791645.2575903,24.047,0.0,0.0,0
foo,1683791645.2576807,23.913,0.0,0.0,0
foo,1683791645.2577705,23.73,0.0,0.0,0
foo,1683791645.2578602,23.914,0.0,0.0,0
foo,1683791645.2579505,23.715,0.0,0.0,0
foo,1683791645.258041,24.21,0.0,0.0,0
foo,1683791645.258132,24.132,0.0,0.0,0
foo,1683791645.2582226,24.334,0.0,0.0,0
foo,1683791645.2583148,24.357,0.0,0.0,0
foo,1683791645.2584116,24.655,0.0,0.0,0
foo,1683791645.2585044,23.908,8239.0,915.0,0
foo,1683791645.2585964,23.698,0.0,0.0,0
foo,1683791645.258688,23.998,0.0,0.0,0
foo,1683791645.2587795,24.128,0.0,0.0,0
foo,1683791645.2588713,23.845,0.0,0.0,0
foo,1683791645.2589629,24.009,0.0,0.0,0
foo,1683791645.2590544,24.172,0.0,0.0,0
foo,1683791645.2591455,24.231,0.0,0.0,0
foo,1683791645.2592375,23.931,0.0,0.0,0
foo,1683791645.2593396,24.933,0.0,0.0,0
foo,1683791645.259432,24.109,0.0,0.0,0
foo,1683791645.2595224,24.153,0.0,0.0,0
foo,1683791645.2596169,24.665,0.0,0.0,0
foo,1683791645.259708,24.193,0.0,0.0,0
foo,1683791645.2597988,24.047,0.0,0.0,0
foo,1683791645.2598894,23.931,0.0,0.0,0
foo,1683791645.2599833,24.386,0.0,0.0,0
foo,1683791645.2600737,23.844,0.0,0.0,0
foo,1683791645.2601633,24.095,0.0,0.0,0
foo,1683791645.260254,23.834,0.0,0.0,0
foo,1683791645.2603436,23.925,0.0,0.0,0
foo,1683791645.2604342,23.919,0.0,0.0,0
foo,1683791645.2605233,23.878,8606.0,1037.0,0
foo,1683791645.2606125,23.83,0.0,0.0,0
foo,1683791645.2607026,23.977,0.0,0.0,0
foo,1683791645.260797,24.23,0.0,0.0,0
foo,1683791645.2608874,24.054,0.0,0.0,0
foo,1683791645.2609777,23.932,0.0,0.0,0
foo,1683791645.2610679,24.083,0.0,0.0,0
foo,1683791645.2611578,23.96,0.0,0.0,0
foo,1683791645.261248,23.958,0.0,0.0,0
foo,1683791645.2613397,24.241,0.0,0.0,0
foo,1683791645.2614667,25.039,0.0,977.0,0
foo,1683791645.2615736,24.318,0.0,0.0,0
foo,1683791645.2616832,24.542,0.0,0.0,0
foo,1683791645.261775,37.763,0.0,0.0,0
foo,1683791645.2618794,37.475,0.0,0.0,0
foo,1683791645.261984,24.117,0.0,0.0,0
foo,1683791645.262079,24.406,0.0,0.0,0
foo,1683791645.262198,24.156,0.0,0.0,0
foo,1683791645.2623153,24.034,0.0,0.0,0
foo,1683791645.262406,24.236,0.0,0.0,0
foo,1683791645.2624972,24.027,8728.0,1038.0,0
foo,1683791645.262587,24.044,0.0,0.0,0
foo,1683791645.2626774,23.998,0.0,0.0,0
foo,1683791645.262768,24.084,0.0,0.0,0
foo,1683791645.262858,24.075,0.0,0.0,0
foo,1683791645.2629478,24.164,0.0,0.0,0
foo,1683791645.263046,24.287,0.0,0.0,0
foo,1683791645.2631373,23.98,0.0,0.0,0
foo,1683791645.263228,24.082,0.0,0.0,0
foo,1683791645.2633286,38.782,0.0,0.0,0
foo,1683791645.2634535,38.253,0.0,0.0,0
foo,1683791645.2635581,24.136,0.0,0.0,0
foo,1683791645.2636619,24.184,0.0,0.0,0
foo,1683791645.2637525,24.082,0.0,0.0,0
foo,1683791645.2638438,24.117,0.0,0.0,0
foo,1683791645.2639349,23.674,0.0,0.0,0
